CLIENT_CATEGORY;SEGMENT;Service;Channeltype;Source;football;DECLARED_FAULT;CREATE_DATE;CLOSETIME;all_num_of_repeat;num_of_repeat2;num_of_repeat5;num_of_repeat10;num_of_repeat30;num_of_repeat60;MITYPE;MIPRIORITY;MIIMPACT;TECHNICAL_DISTRICT;NumWFMforEI;Last_WFM_days_waiting;EIDayOfWeek;EIHourCreate
ФЛ;МР;8678;9204;8750;3;Телефония. Шум, треск, эхо;1502433070;1502451669;1;0;0;0;1;1;0;0;0;45;1;0;6;9
SME GS;КОРП;8680;9204;8750;6;Телефония. Не работает входящая связь;1502433114;1502467624;7;0;0;0;1;1;0;0;0;38;1;0;6;9
ФЛ;МР;8680;9204;8750;3;Перенос/замена модели ONT;1502433236;1502451273;1;0;0;0;1;1;0;0;0;31;1;0;6;9
ФЛ;МР;8679;0;8675;4;Прочее;1502433287;1502496000;0;0;0;0;0;0;1;3;3;0;0;0;6;9
ФЛ;МР;8680;9205;8750;2;Интернет. Не работает интернет;1502433272;1502436328;3;0;0;0;1;1;0;0;0;0;0;0;6;9
ФЛ;МР;8678;9204;8750;3;ТВ. Проблемы с пультом;1502433391;1502434587;3;0;0;0;2;3;0;0;0;39;1;0;6;9
ФЛ;МР;8679;9204;8750;3;Не работает ONT. Нет индикации питания.;1502433430;1502442792;1;0;0;0;1;1;0;0;0;25;1;0;6;9
ФЛ;МР;8678;9204;8750;3;ONT на линии. Высокое затухание;1502433532;1502439247;1;0;0;0;1;1;0;0;0;28;1;0;6;9
NKA;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502433528;1502441755;0;0;0;0;0;0;0;0;0;0;0;0;6;9
SOHO;КОРП;8680;9204;8750;3;Телефония. Тишина в трубке, нет зуммера;1502433559;1502441322;2;0;0;0;1;1;0;0;0;0;0;0;6;9
ФЛ;МР;8678;9204;8750;2;Интернет. Другое;1502433584;1502434856;1;0;0;0;1;1;0;0;0;0;0;0;6;9
NKA;КОРП;9650;0;7470;5;Не работает канал VPN;1502433565;1502445865;0;0;0;0;0;0;1;3;3;0;0;0;6;9
ФЛ;МР;8679;9633;8750;4;IP TV. Черный или синий экран;1502433758;1502461444;5;0;0;0;1;1;0;0;0;15;1;0;6;9
ФЛ;МР;8679;9204;8750;3;Телефония. Тишина в трубке;1502433790;1502462669;1;0;0;0;1;1;0;0;0;25;1;0;6;9
ФЛ;МР;8678;9204;8750;3;Swap ONT Huawei;1502433803;1502454970;1;0;0;0;1;1;0;0;0;45;2;0;6;9
ФЛ;МР;8678;9204;8750;5;Интернет. Не открываются все страницы;1502433865;1502525677;2;0;0;0;2;2;0;0;0;64;2;0;6;9
ФЛ;МР;8678;10769;8750;6;Интернет. Нет линка;1502433916;1502443457;1;0;0;0;1;1;0;0;0;0;0;0;6;9
ФЛ;МР;8678;9204;8750;2;Интернет. Низкая скорость по проводу;1502433876;1502436161;1;0;0;0;1;1;0;0;0;0;0;0;6;9
SME;КОРП;9650;0;7470;6;SLX_Не работает номер;1502433962;1502457360;0;0;0;0;0;0;1;3;3;0;0;0;6;9
SOHO;КОРП;8678;9633;8750;4;Интернет. Не работает интернет;1502434023;1502441418;10;0;0;0;2;3;0;0;0;0;0;0;6;9
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502434082;1502463129;1;0;0;0;1;1;0;0;0;28;1;0;6;9
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502434082;1502463129;1;0;0;0;1;1;0;0;0;24;1;3;6;9
SME;КОРП;9650;0;7470;6;Не работает выделенный канал;1502434132;1502456489;0;0;0;0;0;0;1;3;3;0;0;0;6;9
NKA;КОРП;9650;0;7470;5;SLX_Не работает канал VPN;1502434165;1502451435;0;0;0;0;0;0;1;3;3;0;0;0;6;9
GS-SLA1;ГОС;9650;9204;8750;2;PON. Нет линка;1502434225;1502437045;1;0;0;0;1;1;0;0;0;0;0;0;6;9
ФЛ;МР;8678;9204;8750;6;ONT. Системная ошибка;1502434201;1502496000;1;0;0;0;1;1;1;3;3;0;0;0;6;9
ФЛ;МР;8678;9204;8750;4;ТВ. Другое;1502434299;1502445011;2;0;0;0;1;1;0;0;0;28;1;0;6;9
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502434349;1502463071;1;0;0;0;1;1;0;0;0;46;1;0;6;9
ФЛ;МР;8678;9204;8750;3;Перенос/замена модели ONT;1502434474;1502526134;2;0;0;0;2;2;0;0;0;34;1;1;6;9
ФЛ;МР;8678;9204;8750;3;ТВ. Проблемы с пультом;1502434487;1502528706;6;1;1;1;4;4;0;0;0;36;1;1;6;9
NKA;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502434475;1502455849;0;0;0;0;0;0;1;3;3;0;0;0;6;9
SOHO;КОРП;9650;9633;8750;4;Интернет. Не работает интернет;1502434530;1502448583;1;0;0;0;1;1;0;0;0;0;0;0;6;9
SOHO;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502434609;1502455891;0;0;0;0;0;0;1;3;3;0;0;0;6;9
Выделенное обслуживание (пилот);МР;8678;9204;8750;2;ТВ. Ошибка при активации приставки;1502434797;1502435499;6;0;0;0;1;1;0;0;0;0;0;0;6;9
SOHO;КОРП;8678;9204;8750;5;Интернет. Не работает интернет;1502434892;1502459773;5;0;0;0;1;1;0;0;0;40;1;0;6;10
Corporate;КОРП;9650;0;7470;3;SLX_Не работает канал VPN;1502434950;1502453455;0;0;0;0;0;0;0;0;0;0;0;0;6;10
Оператор;КОРП;8678;0;8675;2;Не работает канал связи (поток);1502434974;1502435324;0;0;0;0;0;0;0;0;0;0;0;0;6;10
SOHO;КОРП;9650;9203;8750;7;Интернет. Не работает услуга VPN L2;1502435020;1502460310;3;0;0;0;1;1;0;0;0;37;1;0;6;10
NKA;КОРП;9650;0;7470;4;ШПД: Нет подключения;1502435018;1502455832;0;0;0;0;0;0;1;3;3;0;0;0;6;10
Выделенное обслуживание (пилот);МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502435068;1502453950;2;0;0;0;1;1;0;0;0;29;1;0;6;10
ФЛ;МР;8679;9204;8750;3;ТВ. Рассыпание/замирание;1502435074;1502472891;1;0;0;0;1;1;0;0;0;39;1;0;6;10
ФЛ;МР;8678;9204;8750;3;Перенос/замена модели ONT;1502435116;1502564721;1;0;0;0;1;1;0;0;0;34;1;1;6;10
ФЛ;МР;8678;9204;8750;3;ТВ. Другое;1502435144;1502455002;3;0;0;0;2;2;0;0;0;31;1;0;6;10
ФЛ;МР;8680;9205;8750;5;Телефония. Тишина в трубке, нет зуммера;1502435222;1502473476;1;0;0;0;1;1;0;0;0;0;0;0;6;10
SME;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502435194;1502456420;0;0;0;0;0;0;1;3;3;0;0;0;6;10
ФЛ;МР;8680;9204;8750;3;Swap ONT Huawei;1502435268;1502524462;1;0;0;0;1;1;0;0;0;40;1;1;6;10
ФЛ;МР;8679;9204;8750;4;Интернет. Низкая скорость по проводу;1502435246;1502443112;2;0;0;0;1;1;0;0;0;43;1;0;6;10
ФЛ;МР;8679;9633;8750;3;Интернет. Другое;1502435300;1502435468;2;0;0;0;2;2;0;0;0;0;0;0;6;10
SOHO;КОРП;8680;9205;8750;3;Телефония. Посторонние шумы, эхо, треск, искажение голоса;1502435424;1502478387;3;0;0;0;1;1;0;0;0;36;1;0;6;10
SOHO;КОРП;8680;9205;8750;3;Телефония. Посторонние шумы, эхо, треск, искажение голоса;1502435472;1502478363;1;0;0;0;1;1;0;0;0;36;1;0;6;10
ФЛ;МР;8678;9204;8750;3;ТВ. Черный или синий экран;1502435566;1502442975;2;0;0;0;1;1;0;0;0;28;1;0;6;10
ФЛ;МР;8678;9204;8750;3;ONT на линии. Высокое затухание;1502435542;1502458910;10;0;0;0;1;1;0;0;0;39;1;0;6;10
SOHO;КОРП;8680;9204;8750;8;Телефония. Тишина в трубке, нет зуммера;1502435600;1502478366;1;0;0;0;1;1;0;0;0;26;1;0;6;10
ФЛ;МР;8678;9205;8750;2;IPTV. Некачественное изображение;1502435645;1502451226;2;0;0;0;2;2;0;0;0;0;0;0;6;10
SME;КОРП;9650;0;7470;3;SLX_Не работает INTERNET;1502435641;1502447138;0;0;0;0;0;0;0;0;0;0;0;0;6;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502435698;1502520737;1;0;0;0;1;1;0;0;0;44;1;1;6;10
ФЛ;МР;8678;9204;8750;3;ТВ. Не получен IP-адрес;1502435699;1502448573;3;1;1;1;3;3;0;0;0;28;1;0;6;10
ФЛ;МР;8678;9204;8750;3;ТВ. Черный или синий экран;1502435747;1502468231;1;0;0;0;1;1;0;0;0;31;1;0;6;10
SOHO;КОРП;8680;9204;8750;2;Телефония. Зуммер "занято";1502435786;1502436350;5;0;0;0;1;1;0;0;0;0;0;0;6;10
SME;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502435766;1502456017;0;0;0;0;0;0;1;3;3;0;0;0;6;10
SOHO;КОРП;9650;0;7470;4;SLX_Не работает номер;1502435767;1502449493;0;0;0;0;0;0;0;0;0;0;0;0;6;10
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502435811;1502454447;3;0;0;0;1;1;0;0;0;41;1;0;6;10
GS-SLA1;ГОС;9650;9204;8750;2;PON. Нет линка;1502435843;1502436123;6;0;0;0;1;2;0;0;0;0;0;0;6;10
NKA;КОРП;9650;0;7470;4;Не работает федеральный канал VPN;1502435824;1502555973;0;0;0;0;0;0;0;0;0;0;0;0;6;10
SME GS;КОРП;8680;9205;8750;5;Телефония. Тишина в трубке, нет зуммера;1502435882;1502438308;1;0;0;0;1;1;0;0;0;0;0;0;6;10
ФЛ;МР;8678;9204;8750;2;Телефония. Не работает МН/МГ связь;1502435986;1502436796;1;0;0;0;1;1;0;0;0;0;0;0;6;10
SOHO;КОРП;8680;0;7470;4;SLX_Не работает номер;1502436058;1502442532;0;0;0;0;0;0;0;0;0;0;0;0;6;10
SOHO;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502436119;1502456283;0;0;0;0;0;0;1;3;3;0;0;0;6;10
ФЛ;МР;8678;9204;8750;3;Не работает ONT. Нет индикации питания.;1502436128;1502470933;3;0;0;0;1;1;0;0;0;28;1;0;6;10
SOHO;КОРП;8680;9204;8750;4;Телефония. Не работает входящая связь;1502436184;1502437946;1;0;0;0;1;1;0;0;0;0;0;0;6;10
NKA;КОРП;9650;0;10768;5;Не работает канал VPN;1502436307;1502455448;0;0;0;0;0;0;1;4;4;0;0;0;6;10
SME;КОРП;9650;0;7470;10;SLX_Не работает номер;1502436330;1502456489;0;0;0;0;0;0;1;4;4;0;0;0;6;10
ФЛ;МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502436433;1502455997;1;0;0;0;1;1;0;0;0;36;1;0;6;10
ФЛ;МР;8678;9204;8750;3;ONT на линии. Высокое затухание;1502436402;1502524301;1;0;0;0;1;1;0;0;0;40;1;1;6;10
SOHO;КОРП;8680;0;7470;8;SLX_Не работает номер;1502436487;1502457497;0;0;0;0;0;0;1;3;3;0;0;0;6;10
SME;КОРП;9650;0;7470;7;SLX_Не работает INTERNET;1502436541;1502471803;0;0;0;0;0;0;0;0;0;0;0;0;6;10
NKA;КОРП;9650;0;10768;4;Не работает канал VPN;1502436606;1502441283;0;0;0;0;0;0;0;0;0;0;0;0;6;10
ФЛ;МР;8679;0;8675;4;Прочее;1502436639;1502496000;0;0;0;0;0;0;1;3;3;0;0;0;6;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502436627;1502450927;2;0;0;0;2;2;0;0;0;45;1;0;6;10
Corporate;КОРП;9650;0;7470;6;SLX_Не работает номер;1502436655;1502456079;0;0;0;0;0;0;1;3;3;0;0;0;6;10
ФЛ;МР;8678;9204;8750;3;Перенос/замена модели ONT;1502436673;1502452682;5;0;0;0;2;2;0;0;0;29;1;0;6;10
SOHO;КОРП;9650;9205;8750;4;Интернет. Низкая скорость;1502436689;1502444850;6;0;0;0;1;1;0;0;0;21;1;0;6;10
SOHO;КОРП;8680;9205;8750;5;Телефония. Тишина в трубке, нет зуммера;1502436683;1502438899;1;0;0;0;1;1;0;0;0;0;0;0;6;10
SOHO;КОРП;8680;9205;8750;5;Телефония. Тишина в трубке, нет зуммера;1502436665;1502458894;1;0;0;0;1;1;0;0;0;34;1;0;6;10
ФЛ;МР;8680;9205;8750;5;Телефония. Тишина в трубке, нет зуммера;1502436750;1502460800;1;0;0;0;1;1;0;0;0;41;1;0;6;10
SOHO;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502436750;1502455713;0;0;0;0;0;0;1;3;3;0;0;0;6;10
SOHO_GS;КОРП;9650;9204;8750;3;Интернет. Не работает интернет;1502436778;1502440591;6;0;0;0;2;3;0;0;0;0;0;0;6;10
ФЛ;МР;8678;9204;8750;4;Интернет. Нестабильная работа/разрывы;1502436855;1502453170;1;0;0;0;1;1;0;0;0;45;1;0;6;10
SME;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502436853;1502456780;0;0;0;0;0;0;1;3;3;0;0;0;6;10
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502436913;1502521220;1;0;0;0;1;1;0;0;0;24;1;1;6;10
SOHO;КОРП;8680;9204;8750;2;Телефония. Не работает входящая связь;1502436896;1502437360;2;0;0;0;1;1;0;0;0;0;0;0;6;10
ФЛ;МР;8680;9205;8750;9;Телефония. Тишина в трубке, нет зуммера;1502437021;1502466009;1;0;0;0;1;1;0;0;0;39;1;0;6;10
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502437020;1502447787;2;0;0;0;1;1;0;0;0;21;1;0;6;10
ФЛ;МР;8680;9204;8750;3;Swap ONT Huawei;1502436981;1502463815;1;0;0;0;1;1;0;0;0;25;1;0;6;10
SOHO;КОРП;8678;9204;8750;4;Интернет. Не работает интернет;1502436991;1502529062;7;0;0;0;1;1;0;0;0;25;1;1;6;10
SOHO_GS;КОРП;8680;9204;8750;4;Телефония. Тишина в трубке, нет зуммера;1502437064;1502453322;2;0;0;0;1;1;0;0;0;24;1;0;6;10
ФЛ;МР;8680;9204;8750;3;Телефония. Зуммер занято;1502437057;1502443941;1;0;0;0;1;1;0;0;0;44;1;0;6;10
ФЛ;МР;8679;9204;8750;3;ONT на линии. Высокое затухание;1502437053;1502448789;1;0;0;0;1;1;0;0;0;27;1;0;6;10
SME;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502437024;1502456952;0;0;0;0;0;0;1;3;3;0;0;0;6;10
SOHO;КОРП;8680;0;7470;4;SLX_Не работает номер;1502437141;1502453616;0;0;0;0;0;0;0;0;0;0;0;0;6;10
SOHO;КОРП;8680;9205;8750;5;Интернет. Не работает интернет;1502437163;1502449334;2;0;0;0;1;2;0;0;0;34;1;0;6;10
GS-SLA1;ГОС;8678;0;8675;5;Не работает INTERNET;1502437190;1502451353;0;0;0;0;0;0;0;0;0;0;0;0;6;10
ФЛ;МР;8680;9205;8750;3;Телефония. Посторонние шумы, эхо, треск, искажение голоса;1502437254;1502461453;3;0;0;0;1;1;0;0;0;32;1;0;6;10
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке;1502437383;1502439555;2;0;0;0;1;1;0;0;0;30;1;0;6;10
SOHO;КОРП;8680;9205;8750;2;Телефония. Зуммер занято;1502437339;1502446515;2;0;0;0;2;2;0;0;0;0;0;0;6;10
ФЛ;МР;8680;9204;8750;2;Телефония. Тишина в трубке;1502437421;1502524949;1;0;0;0;1;1;0;0;0;0;0;0;6;10
ФЛ;МР;8678;9204;8750;2;ТВ. Ошибка при активации приставки;1502437560;1502438371;2;0;0;0;1;1;0;0;0;0;0;0;6;10
Corporate;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502437557;1502456377;0;0;0;0;0;0;1;3;3;0;0;0;6;10
ФЛ;МР;8680;9205;8750;9;Телефония. Тишина в трубке;1502437586;1502556639;1;0;0;0;1;1;0;0;0;40;1;0;6;10
ФЛ;МР;8678;9633;8750;2;Интернет. Не открываются страницы;1502437574;1502473091;2;0;0;0;1;1;0;0;0;0;0;0;6;10
ФЛ;МР;8679;9633;8750;4;Интернет. Не работает интернет;1502437700;1502473787;13;1;2;3;8;8;0;0;0;0;0;0;6;10
SOHO;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502437726;1502455794;0;0;0;0;0;0;1;3;3;0;0;0;6;10
ФЛ;МР;8680;9204;8750;3;Не работает ONT. Нет индикации питания.;1502437908;1502450169;1;0;0;0;1;1;0;0;0;25;1;0;6;10
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502437914;1502443985;3;0;0;0;1;2;0;0;0;40;1;0;6;10
ФЛ;МР;8678;9204;8750;2;Интернет. Не открываются все страницы;1502437915;1502438902;9;0;0;0;1;6;0;0;0;0;0;0;6;10
KA;КОРП;9650;0;7470;5;SLX_Не работает канал VPN;1502437953;1502448907;0;0;0;0;0;0;0;0;0;0;0;0;6;10
SOHO;КОРП;8680;9204;8750;4;Телефония. Тишина в трубке, нет зуммера;1502438028;1502447663;8;0;0;0;2;3;0;0;0;0;0;0;6;10
Оператор;Оператор;8678;9204;8750;4;Интернет. Не работает интернет;1502438052;1502445379;3;0;0;0;1;1;0;0;0;0;0;0;6;10
ФЛ;МР;8678;9204;8750;2;Интернет. Не открываются все страницы;1502438103;1502525747;1;0;0;0;1;1;0;0;0;0;0;0;6;10
SOHO;КОРП;9650;0;7470;4;SLX_Не работает номер;1502438111;1502441846;0;0;0;0;0;0;0;0;0;0;0;0;6;10
SOHO;КОРП;8680;9204;8750;2;Телефония. Зуммер "занято";1502438174;1502439298;5;1;1;1;2;2;0;0;0;0;0;0;6;10
Развитие;КОРП;8680;9204;8750;4;Телефония. Зуммер "занято";1502438178;1502442002;9;0;0;2;4;4;0;0;0;0;0;0;6;10
NKA;КОРП;9650;0;7470;4;SLX_Не работает INTERNET;1502438191;1502455802;0;0;0;0;0;0;1;3;3;0;0;0;6;10
ФЛ;МР;8680;9204;8750;3;Не работает ONT. Нет индикации питания.;1502438206;1502453522;1;0;0;0;1;1;0;0;0;25;1;0;6;10
ФЛ;МР;8678;9204;8750;3;Телефония. Зуммер занято;1502438208;1502439785;1;0;0;0;1;1;0;0;0;31;1;0;6;10
ФЛ;МР;8679;9204;8750;3;ТВ. Рассыпание/замирание;1502438212;1502538345;1;0;0;0;1;1;0;0;0;34;1;1;6;10
ФЛ;МР;8679;9204;8750;6;ONT не на линии. Проблема с оптическим кабелем;1502438238;1502525524;1;0;0;0;1;1;0;0;0;34;1;0;6;10
ФЛ;МР;8678;9204;8750;3;ТВ. Рассыпание/замирание;1502438248;1502467808;2;0;0;0;1;1;0;0;0;40;1;0;6;10
SOHO;КОРП;9650;0;7470;5;SLX_Установить переадресацию (авария);1502438283;1502439759;0;0;0;0;0;0;0;0;0;0;0;0;6;10
Выделенное обслуживание (пилот);МР;8678;9204;8750;4;Телефония. Тишина в трубке;1502438319;1502531285;2;0;0;0;1;1;0;0;0;38;1;1;6;10
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502438292;1502445554;1;0;0;0;1;1;0;0;0;25;1;0;6;10
ФЛ;МР;8680;9205;8750;3;Телефония. Не работает входящая связь;1502438289;1502468065;2;0;0;0;2;2;0;0;0;25;2;0;6;10
SME GS;КОРП;8680;9204;8750;6;Телефония. Не работает входящая связь;1502438301;1502455568;6;0;0;1;2;2;0;0;0;26;1;0;6;10
SOHO;КОРП;8678;9205;8750;3;Интернет. Не работает интернет;1502438293;1502449407;1;0;0;0;1;1;0;0;0;34;1;0;6;10
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502438336;1502455882;1;0;0;0;1;1;0;0;0;40;1;0;6;10
SME GS;КОРП;8678;9204;8750;6;Телефония. Тишина в трубке, нет зуммера;1502438340;1502461550;5;0;0;1;2;2;0;0;0;42;1;0;6;10
SOHO;КОРП;9650;9203;8750;5;Интернет. Нет пинга, линк есть;1502438344;1502521736;0;0;0;0;0;0;0;0;0;38;1;1;6;10
Оператор;Оператор;8678;9204;8750;4;Интернет. Не работает интернет;1502438345;1502444927;3;0;0;0;1;1;0;0;0;0;0;0;6;10
NKA;КОРП;9650;0;7470;4;SLX_Не работает номер;1502438340;1502448401;0;0;0;0;0;0;1;3;3;0;0;0;6;10
SOHO;КОРП;8680;9204;8750;2;Телефония. Посторонние шумы, эхо, треск, искажение голоса;1502438404;1502456507;9;0;0;0;1;1;0;0;0;0;0;0;6;11
ФЛ;МР;8678;9633;8750;2;Интернет. Не открываются страницы;1502438499;1502439956;1;0;0;0;1;1;0;0;0;0;0;0;6;11
SOHO_GS;КОРП;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502438524;1502449503;1;0;0;0;1;1;0;0;0;44;1;0;6;11
SOHO;КОРП;8678;9205;8750;3;Интернет. Не работает интернет;1502438556;1502449477;1;0;0;0;1;1;0;0;0;34;1;0;6;11
SME GS;КОРП;8680;9204;8750;3;Телефония. Тишина в трубке, нет зуммера;1502438577;1502442650;3;0;0;0;1;1;0;0;0;21;1;0;6;11
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502438597;1502457011;1;0;0;0;1;1;0;0;0;21;1;0;6;11
